"CRUISEJOIN","HAULJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","SEX","WEIGHT","AGE","MATURITY","MATURITY_TABLE","SAMPLE_CODE","GONAD_WT"
NA,NA,"GOA",41,200001,115,180,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,181,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,183,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,184,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,185,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,186,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,188,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,189,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,190,0,21740,340,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,192,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,193,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,194,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,130,196,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,319,442,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,443,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,445,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,446,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,447,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,449,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,322,450,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,335,451,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,335,452,0,21740,190,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,335,454,0,21740,220,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,334,455,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,334,456,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,334,458,0,21740,280,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,332,459,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,332,460,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,332,462,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,331,464,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,331,466,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,330,467,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,330,468,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,330,470,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,383,553,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,382,554,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,382,555,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,382,556,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,381,557,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,381,558,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,381,559,0,21740,350,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,381,560,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,240,344,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,240,345,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,239,346,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,239,347,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,239,348,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,239,349,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,239,350,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,235,351,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,235,352,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,235,353,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,235,354,0,21740,360,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,235,355,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,234,356,0,21740,630,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,234,357,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,234,358,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,234,359,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,234,360,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,361,0,21740,720,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,362,0,21740,340,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,363,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,364,0,21740,220,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,365,0,21740,630,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,366,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,251,367,0,21740,700,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,255,368,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,255,370,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,255,371,0,21740,690,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,255,372,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,257,373,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,257,374,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,257,375,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,257,376,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,258,377,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,258,378,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,258,379,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,258,380,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,275,381,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,275,382,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,275,383,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,275,384,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,275,385,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,274,386,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,274,387,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,274,388,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,274,389,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,274,390,0,21740,780,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,273,391,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,273,392,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,149,240,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,166,241,0,21740,140,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,166,242,0,21740,170,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,166,243,0,21740,170,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,244,0,21740,210,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,245,0,21740,200,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,246,0,21740,210,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,247,0,21740,200,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,248,0,21740,190,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,249,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,250,0,21740,190,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,251,0,21740,180,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,252,0,21740,180,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,253,0,21740,200,3,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,162,254,0,21740,210,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,161,256,0,21740,190,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,257,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,258,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,259,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,260,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,261,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,262,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,263,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,264,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,265,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,266,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,267,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,268,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,269,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,270,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,271,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,272,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,273,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,274,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,275,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,277,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,278,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,177,279,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,281,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,282,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,283,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,285,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,195,286,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,287,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,289,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,290,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,291,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,293,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,294,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,362,491,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,362,492,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,362,494,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,361,495,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,361,498,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,360,499,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,360,500,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,360,502,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,503,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,504,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,506,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,507,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,508,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,359,510,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,397,511,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,397,512,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,397,513,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,376,515,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,376,516,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,375,517,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,375,519,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,374,520,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,374,521,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,373,523,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,373,524,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,373,525,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,372,527,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,372,528,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,371,529,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,389,531,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,389,532,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,389,533,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,389,534,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,388,536,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,388,537,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,388,538,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,295,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,296,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,194,297,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,193,299,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,193,300,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,210,301,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,210,304,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,273,395,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,272,399,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,404,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,283,408,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200001,293,412,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,341,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,342,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,343,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,344,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,345,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,346,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,347,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,348,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,349,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,350,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,351,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,352,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,249,353,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,354,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,355,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,356,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,357,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,358,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,359,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,247,360,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,262,361,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,262,362,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,262,363,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,262,364,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,262,365,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,261,366,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,261,367,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,261,368,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,261,369,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,261,370,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,260,371,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,260,372,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,260,373,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,260,374,0,21740,330,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,260,375,0,21740,300,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,273,381,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,273,382,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,273,383,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,273,384,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,273,385,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,386,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,387,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,388,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,389,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,390,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,272,391,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,271,392,0,21740,380,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,258,376,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,258,377,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,258,378,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,258,379,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,258,380,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,271,393,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,271,394,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,271,395,0,21740,350,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,270,396,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,270,397,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,270,398,0,21740,340,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,270,399,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,270,400,0,21740,320,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,291,401,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,291,402,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,291,403,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,291,404,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,291,405,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,288,412,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,288,413,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,288,414,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,288,415,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,288,416,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,286,417,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,286,418,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,286,419,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,286,420,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,421,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,422,0,21740,350,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,423,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,424,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,425,0,21740,190,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,307,426,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,306,427,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,306,428,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,306,429,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,305,430,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,305,431,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,305,432,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,305,433,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,434,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,435,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,436,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,437,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,438,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,439,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,304,440,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,322,441,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,406,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,407,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,408,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,409,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,410,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,289,411,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,322,442,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,322,443,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,322,444,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,322,445,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,319,446,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,319,447,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,319,448,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,319,449,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,319,450,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,318,451,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,318,452,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,318,453,0,21740,540,1,NA,NA,NA,NA,1010,NA
